1669255699.509845,100
1669255699.614414,100
1669255699.718407,95
1669255699.828010,100
1669255699.937854,100
1669255700.046838,100
1669255700.156863,100
1669255700.272354,100
1669255700.381236,100
1669255700.490491,100
1669255700.599384,100
1669255700.708823,100
1669255700.819186,100
1669255700.928643,100
1669255701.038638,100
1669255701.148153,100
1669255701.257792,100
1669255701.367094,100
1669255701.484495,100
1669255701.595087,100
1669255701.703413,100
1669255701.814391,100
1669255701.923683,100
1669255702.033960,100
1669255702.143123,100
1669255702.253330,100
1669255702.362762,100
1669255702.472395,100
1669255702.589055,100
1669255702.698690,100
1669255702.807615,100
1669255702.917439,100
1669255703.026822,100
1669255703.133019,100
1669255703.242267,100
1669255703.350748,99
1669255703.460610,100
1669255703.569591,100
1669255703.678943,100
1669255703.787382,100
1669255703.904477,100
1669255704.014044,100
1669255704.123044,100
1669255704.233229,100
1669255704.342485,100
1669255704.451790,100
1669255704.557290,76
1669255704.666420,60
1669255704.775488,17
1669255704.885065,14
1669255704.994517,11
1669255705.110843,10
1669255705.221375,9
1669255705.329986,9
1669255705.441092,14
1669255705.550952,12
1669255705.660537,13
1669255705.769786,13
1669255705.879097,13
1669255705.987863,13
1669255706.097504,26
1669255706.211750,19
1669255706.323736,15
1669255706.433592,27
1669255706.536479,27
1669255706.645545,26
1669255706.755751,26
1669255706.865412,18
1669255706.971841,13
1669255707.081362,14
1669255707.190399,14
1669255707.300268,14
1669255707.409813,14
1669255707.526712,14
1669255707.636110,14
1669255707.745510,14
1669255707.854829,14
1669255707.963697,13
1669255708.073925,17
1669255708.183468,20
1669255708.293071,26
1669255708.402736,16
1669255708.512909,29
1669255708.622824,29
1669255708.739315,29
1669255708.848753,29
1669255708.957428,21
1669255709.060109,15
1669255709.169470,14
1669255709.278789,14
1669255709.388534,15
1669255709.497948,15
1669255709.606456,15
1669255709.716059,15
1669255709.825374,15
1669255709.934368,15
1669255710.050961,15
1669255710.160863,15
1669255710.270356,22
1669255710.380471,21
1669255710.495678,29
1669255710.605219,17
1669255710.714931,31
1669255710.823480,31
1669255710.932978,31
1669255711.042601,31
1669255711.159829,29
1669255711.268664,16
1669255711.378445,16
1669255711.492849,16
1669255711.602590,16
1669255711.710815,16
1669255711.819970,16
1669255711.929530,17
1669255712.039486,18
1669255712.149216,18
1669255712.265946,18
1669255712.385374,18
1669255712.495845,18
1669255712.605350,18
1669255712.715050,16
1669255712.824637,14
1669255712.932958,12
1669255713.042256,12
1669255713.148790,10
1669255713.258454,14
1669255713.374637,21
1669255713.484582,28
1669255713.593624,34
1669255713.703895,38
1669255713.814108,38
1669255713.924238,32
1669255714.034291,29
1669255714.144671,32
1669255714.256903,34
1669255714.366973,30
1669255714.483205,30
1669255714.585579,32
1669255714.695314,31
1669255714.805032,31
1669255714.913896,25
1669255715.024065,25
1669255715.134115,23
1669255715.243689,27
1669255715.353307,28
1669255715.463960,34
1669255715.578071,37
1669255715.694769,30
1669255715.804327,31
1669255715.913929,28
1669255716.023778,31
1669255716.133508,30
1669255716.243429,31
1669255716.353013,35
1669255716.462884,36
1669255716.573202,42
1669255716.682825,41
1669255716.799376,41
1669255716.909797,41
1669255717.020011,42
1669255717.130130,39
1669255717.239852,37
1669255717.349403,33
1669255717.458842,30
1669255717.568501,29
1669255717.678410,28
1669255717.787779,32
1669255717.897367,38
1669255718.013628,41
1669255718.123709,38
1669255718.229693,38
1669255718.340076,38
1669255718.449831,39
1669255718.559674,39
1669255718.669397,35
1669255718.779590,35
1669255718.889826,36
1669255718.999694,36
1669255719.109338,42
1669255719.229892,47
1669255719.339737,46
1669255719.449596,43
1669255719.560540,34
1669255719.670005,36
1669255719.779924,44
1669255719.889945,41
1669255719.999972,56
1669255720.109589,72
1669255720.219642,68
1669255720.341609,45
1669255720.451804,37
1669255720.560769,46
1669255720.670453,42
1669255720.780602,56
1669255720.890523,67
1669255721.000682,67
1669255721.113348,39
1669255721.222751,39
1669255721.339821,40
1669255721.449406,41
1669255721.559037,42
1669255721.669162,40
1669255721.779095,41
1669255721.888794,41
1669255721.998577,36
1669255722.108805,32
1669255722.218503,31
1669255722.328490,33
1669255722.438760,42
1669255722.555643,43
1669255722.665636,36
1669255722.774949,36
1669255722.884352,37
1669255722.994371,44
1669255723.104258,50
1669255723.214382,54
1669255723.324226,56
1669255723.434226,55
1669255723.544662,54
1669255723.651160,54
1669255723.769145,54
1669255723.878593,43
1669255723.988708,31
1669255724.098633,28
1669255724.207727,28
1669255724.317999,42
1669255724.428202,57
1669255724.537369,57
1669255724.647696,57
1669255724.757520,58
1669255724.875718,56
1669255724.985878,56
1669255725.095773,56
1669255725.205859,56
1669255725.315077,50
1669255725.421978,42
1669255725.531663,31
1669255725.662211,30
1669255725.779743,30
1669255725.889366,53
1669255725.999400,58
1669255726.109130,58
1669255726.219142,59
1669255726.323042,70
1669255726.432198,68
1669255726.542381,68
1669255726.652456,79
1669255726.762480,90
1669255726.872366,87
1669255727.005180,55
1669255727.115589,49
1669255727.225443,49
1669255727.335336,40
1669255727.444757,40
1669255727.554320,56
1669255727.664287,77
1669255727.773819,89
1669255727.899698,61
1669255728.008989,63
1669255728.118482,71
1669255728.227598,71
1669255728.333865,70
1669255728.443803,81
1669255728.553742,92
1669255728.663836,89
1669255728.776978,61
1669255728.886987,62
1669255729.004854,49
1669255729.114545,43
1669255729.226390,32
1669255729.328647,32
1669255729.438542,38
1669255729.548551,59
1669255729.658320,62
1669255729.768425,62
1669255729.877927,62
1669255729.988422,63
1669255730.097719,63
1669255730.208116,63
1669255730.322272,64
1669255730.432588,64
1669255730.542480,64
1669255730.651868,64
1669255730.761871,63
1669255730.871718,64
1669255730.981387,64
1669255731.091331,64
1669255731.201112,64
1669255731.311198,65
1669255731.420088,65
1669255731.529942,66
1669255731.640096,66
1669255731.745934,66
1669255731.856028,66
1669255731.966044,66
1669255732.076384,66
1669255732.185936,66
1669255732.288303,67
1669255732.393843,67
1669255732.504224,66
1669255732.613589,66
1669255732.722786,68
1669255732.831912,68
1669255732.942058,68
1669255733.051994,68
1669255733.157991,68
1669255733.267768,68
1669255733.383788,68
1669255733.494442,68
1669255733.604411,68
1669255733.714684,68
1669255733.818968,67
1669255733.929147,70
1669255734.039251,81
1669255734.149033,80
1669255734.257793,80
1669255734.368154,90
1669255734.478062,90
1669255734.594464,94
1669255734.704405,94
1669255734.814647,76
1669255734.924424,77
1669255735.034490,70
1669255735.140981,70
1669255735.250557,71
1669255735.360719,71
1669255735.470584,72
1669255735.572459,74
1669255735.681649,74
1669255735.792316,83
1669255735.910661,84
1669255736.020455,83
1669255736.130030,92
1669255736.240442,93
1669255736.350377,94
1669255736.461025,94
1669255736.570018,86
1669255736.680335,86
1669255736.790310,73
1669255736.900545,73
1669255737.017831,73
1669255737.127832,74
1669255737.237945,75
1669255737.347177,74
1669255737.451425,75
1669255737.561592,74
1669255737.670738,84
1669255737.780089,85
1669255737.889245,85
1669255737.999720,95
1669255738.109872,95
1669255738.227459,93
1669255738.337671,93
1669255738.447674,91
1669255738.557731,91
1669255738.666294,76
1669255738.775116,76
1669255738.885061,75
1669255738.994289,76
1669255739.104197,77
1669255739.214195,77
1669255739.329863,77
1669255739.440388,77
1669255739.550403,77
1669255739.659738,77
1669255739.762956,77
1669255739.872991,77
1669255739.982996,76
1669255740.093057,77
1669255740.202522,78
1669255740.312674,78
1669255740.422777,78
1669255740.538290,78
1669255740.648806,78
1669255740.758682,79
1669255740.868641,80
1669255740.978555,79
1669255741.088509,79
1669255741.198499,78
1669255741.300633,78
1669255741.402537,78
1669255741.504520,78
1669255741.606452,79
1669255741.708714,79
1669255741.818657,80
1669255741.929053,80
1669255742.038914,80
1669255742.157077,80
1669255742.267434,80
1669255742.377361,81
1669255742.486147,81
1669255742.596257,81
1669255742.706085,81
1669255742.816326,80
1669255742.926445,81
1669255743.036559,81
1669255743.142967,82
1669255743.257844,82
1669255743.370766,82
1669255743.479799,82
1669255743.582385,82
1669255743.692491,82
1669255743.802538,82
1669255743.912675,83
1669255744.022300,83
1669255744.133351,83
1669255744.244008,83
1669255744.350802,84
1669255744.469769,83
1669255744.580126,90
1669255744.690727,93
1669255744.800210,94
1669255744.910329,100
1669255745.013874,99
1669255745.124043,100
1669255745.234061,100
1669255745.343009,100
1669255745.453123,99
1669255745.562900,100
1669255745.680006,85
1669255745.790147,85
1669255745.900032,85
1669255746.009708,85
1669255746.119925,85
1669255746.229815,87
1669255746.339853,91
1669255746.448980,91
1669255746.558934,96
1669255746.669156,96
1669255746.776469,88
1669255746.894026,88
1669255747.004382,97
1669255747.114456,97
1669255747.225256,96
1669255747.335375,97
1669255747.444994,100
1669255747.555099,99
1669255747.664967,100
1669255747.774923,100
1669255747.892677,100
1669255747.994776,77
1669255748.104706,67
1669255748.214177,39
1669255748.320885,34
1669255748.429803,34
1669255748.538333,53
1669255748.647167,41
1669255748.755928,24
1669255748.864941,25
1669255748.975163,24
1669255749.085047,25
1669255749.199780,25
1669255749.301833,26
1669255749.413566,26
1669255749.522655,27
1669255749.643257,28
1669255749.753371,28
1669255749.863422,29
1669255749.973723,29
1669255750.083480,29
1669255750.193671,29
1669255750.303696,29
1669255750.421870,31
1669255750.530814,31
1669255750.640774,31
1669255750.750510,32
1669255750.860312,32
1669255750.969924,32
1669255751.080032,33
1669255751.190003,33
1669255751.299606,34
1669255751.409766,33
1669255751.527349,33
1669255751.637099,35
1669255751.746985,35
1669255751.854135,35
1669255751.960283,36
1669255752.069928,36
1669255752.178972,36
1669255752.289080,36
1669255752.398986,37
1669255752.508965,37
1669255752.618669,37
1669255752.736496,37
1669255752.847971,38
1669255752.956278,38
1669255753.065336,39
1669255753.167949,39
1669255753.274580,39
1669255753.383465,39
1669255753.493517,40
1669255753.602272,40
1669255753.719417,40
1669255753.829084,48
1669255753.937259,51
1669255754.056061,62
1669255754.166140,73
1669255754.275332,72
1669255754.379136,45
1669255754.488977,53
1669255754.597666,52
1669255754.707052,60
1669255754.816797,66
1669255754.926769,71
1669255755.057935,43
1669255755.170563,50
1669255755.280885,53
1669255755.391407,59
1669255755.500787,64
1669255755.610922,73
1669255755.715442,50
1669255755.825239,46
1669255755.935339,45
1669255756.045217,45
1669255756.154977,45
1669255756.273830,46
1669255756.383814,46
1669255756.493793,46
1669255756.603603,46
1669255756.713730,46
1669255756.824073,47
1669255756.933801,47
1669255757.043996,47
1669255757.153715,47
1669255757.264349,48
1669255757.381178,49
1669255757.491299,49
1669255757.601306,48
1669255757.710874,49
1669255757.820537,49
1669255757.930411,49
1669255758.040682,49
1669255758.146931,50
1669255758.256751,50
1669255758.366709,50
1669255758.475848,50
1669255758.594294,51
1669255758.704446,52
1669255758.813550,51
1669255758.923327,51
1669255759.033222,51
1669255759.143329,52
1669255759.253019,52
1669255759.362969,52
1669255759.472750,52
1669255759.582289,52
1669255759.689268,53
1669255759.802671,54
1669255759.912725,54
1669255760.022561,53
1669255760.132427,54
1669255760.242275,54
1669255760.352138,54
1669255760.461860,54
1669255760.571429,55
1669255760.681255,55
1669255760.786101,56
1669255760.904377,67
1669255761.013933,67
1669255761.123711,66
1669255761.233728,77
1669255761.343188,90
1669255761.452301,85
1669255761.571445,58
1669255761.681503,59
1669255761.791657,67
1669255761.901373,67
1669255762.020619,77
1669255762.130974,78
1669255762.240022,86
1669255762.349813,82
1669255762.454024,58
1669255762.564945,58
1669255762.674690,69
1669255762.784367,68
1669255762.894236,78
1669255763.004376,78
1669255763.119322,86
1669255763.230306,79
1669255763.340222,61
1669255763.450000,61
1669255763.559954,60
1669255763.670015,60
1669255763.780287,59
1669255763.890213,60
1669255764.000033,60
1669255764.109837,60
1669255764.219962,60
1669255764.337632,60
1669255764.447472,62
1669255764.557326,62
1669255764.667274,62
1669255764.777169,62
1669255764.915736,61
1669255765.025372,62
1669255765.143638,62
1669255765.253554,63
1669255765.363982,63
1669255765.473661,63
1669255765.583746,63
1669255765.693889,64
1669255765.803847,63
1669255765.913731,63
1669255766.022907,63
1669255766.132622,63
1669255766.248137,64
1669255766.357574,65
1669255766.467803,65
1669255766.577537,65
1669255766.687682,65
1669255766.797254,65
1669255766.906492,65
1669255767.016746,65
1669255767.126380,65
1669255767.236500,65
1669255767.345664,65
1669255767.463773,66
1669255767.573373,67
1669255767.683282,67
1669255767.785907,67
1669255767.895812,67
1669255768.005787,67
1669255768.115597,68
1669255768.223923,67
1669255768.328861,68
1669255768.438749,68
1669255768.548861,78
1669255768.662418,77
1669255768.774198,79
1669255768.883994,89
1669255768.993931,92
1669255769.103637,94
1669255769.213617,87
1669255769.323965,73
1669255769.433379,68
1669255769.543808,68
1669255769.653679,69
1669255769.763907,69
1669255769.882350,71
1669255769.992394,71
1669255770.096103,72
1669255770.205846,72
1669255770.315841,79
1669255770.425679,81
1669255770.535875,81
1669255770.645904,91
1669255770.756496,91
1669255770.866221,94
1669255770.984060,94
1669255771.093253,81
1669255771.203825,81
1669255771.312949,72
1669255771.422789,72
1669255771.531971,72
1669255771.641768,73
1669255771.751462,74
1669255771.876545,72
1669255771.994357,75
1669255772.104224,82
1669255772.214242,82
1669255772.324047,83
1669255772.434314,92
1669255772.544784,94
1669255772.654939,95
1669255772.764810,94
1669255772.874206,86
1669255772.983931,88
1669255773.099077,74
1669255773.209529,73
1669255773.319651,75
1669255773.429609,75
1669255773.539590,76
1669255773.649591,76
1669255773.759373,76
1669255773.869402,76
1669255773.979037,75
1669255774.089088,76
1669255774.206218,75
1669255774.316127,75
1669255774.425973,76
1669255774.536196,76
1669255774.646021,76
1669255774.755834,77
1669255774.865802,77
1669255774.975580,77
1669255775.084464,77
1669255775.194456,77
1669255775.309315,77
1669255775.421078,76
1669255775.531015,78
1669255775.641024,78
1669255775.751245,78
1669255775.861102,78
1669255775.971006,78
1669255776.080740,78
1669255776.190556,78
1669255776.300636,79
1669255776.410072,79
1669255776.527055,78
1669255776.637251,79
1669255776.747602,79
1669255776.857318,79
1669255776.964195,79
1669255777.073716,80
1669255777.182604,80
1669255777.285110,80
1669255777.389140,80
1669255777.498464,80
1669255777.608333,80
1669255777.718308,80
1669255777.828137,81
1669255777.937958,80
1669255778.047746,81
1669255778.156708,81
1669255778.266555,81
1669255778.376634,81
1669255778.486422,81
1669255778.595338,82
1669255778.705109,82
1669255778.815279,83
1669255778.924898,83
1669255779.034546,93
1669255779.144611,92
1669255779.254249,92
1669255779.364359,100
1669255779.473747,99
1669255779.584059,100
1669255779.694157,100
1669255779.804040,100
1669255779.913858,99
1669255780.024992,98
1669255780.183848,83
1669255780.285792,85
1669255780.390379,85
1669255780.500181,84
1669255780.610240,84
1669255780.720102,84
1669255780.829984,85
1669255780.940257,85
1669255781.050011,94
1669255781.160696,89
1669255781.270480,87
1669255781.397843,85
1669255781.507244,87
1669255781.617342,95
1669255781.727361,96
1669255781.836581,95
1669255781.946507,96
1669255782.056897,100
1669255782.166774,99
1669255782.276015,100
1669255782.385943,100
1669255782.503357,100
1669255782.613155,100
1669255782.723803,100
1669255782.833601,100
1669255782.943720,94
1669255783.052697,84
1669255783.162388,87
1669255783.271212,45
1669255783.380887,44
1669255783.490966,45
1669255783.606939,49
1669255783.716614,49
1669255783.822183,45
1669255783.933298,53
1669255784.042759,55
1669255784.152714,56
1669255784.262044,66
1669255784.371890,75
1669255784.481747,60
1669255784.591816,48
1669255784.701723,47
1669255784.816665,47
1669255784.926942,47
1669255785.036901,47
1669255785.171955,49
1669255785.281221,49
1669255785.391394,48
1669255785.501337,48
1669255785.611603,49
1669255785.728224,49
1669255785.838239,49
1669255785.948352,49
1669255786.057594,50
1669255786.167826,50
1669255786.277810,51
1669255786.387587,51
1669255786.497436,51
1669255786.607417,51
1669255786.717444,51
1669255786.834109,51
1669255786.943853,51
1669255787.053770,52
1669255787.162643,52
1669255787.272430,52
1669255787.382247,52
1669255787.492298,54
1669255787.601832,54
1669255787.712223,53
1669255787.822548,53
1669255787.939582,53
1669255788.049344,54
1669255788.151973,54
1669255788.261731,54
1669255788.370064,54
1669255788.479705,54
1669255788.582727,55
1669255788.693173,56
1669255788.802884,56
1669255788.913017,56
1669255789.022414,56
1669255789.132493,56
1669255789.250220,56
1669255789.359875,56
1669255789.469674,56
